prod_rate_bin_x prod_rate_bin_y prod_rate_jpdf
-9673.366834170854 0.44747474747474747 0.0
-9673.366834170854 0.4555555555555556 0.0
-9673.366834170854 0.4636363636363636 0.0
-9673.366834170854 0.47171717171717176 0.0
-9673.366834170854 0.4797979797979798 0.0
-9673.366834170854 0.4878787878787879 0.0
-9673.366834170854 0.49595959595959593 0.0
-9673.366834170854 0.5040404040404041 0.0
-9673.366834170854 0.5121212121212121 0.0
-9673.366834170854 0.5202020202020202 0.0
-9673.366834170854 0.5282828282828282 0.0
-9673.366834170854 0.5363636363636364 0.0
-9673.366834170854 0.5444444444444444 0.0
-9673.366834170854 0.5525252525252525 0.0
-9673.366834170854 0.5606060606060607 0.0
-9673.366834170854 0.5686868686868687 0.0
-9673.366834170854 0.5767676767676768 0.0
-9673.366834170854 0.5848484848484848 0.0
-9673.366834170854 0.592929292929293 0.0
-9673.366834170854 0.601010101010101 0.0
-9673.366834170854 0.609090909090909 0.0
-9673.366834170854 0.6171717171717171 0.0
-9673.366834170854 0.6252525252525253 0.0
-9673.366834170854 0.6333333333333333 0.0
-9673.366834170854 0.6414141414141414 0.0
-9673.366834170854 0.6494949494949495 0.0
-9673.366834170854 0.6575757575757576 0.0
-9673.366834170854 0.6656565656565656 0.0
-9673.366834170854 0.6737373737373737 0.0
-9673.366834170854 0.6818181818181818 0.0
-9673.366834170854 0.6898989898989899 0.0
-9673.366834170854 0.6979797979797979 0.0
-9673.366834170854 0.706060606060606 0.0
-9673.366834170854 0.7141414141414141 0.0
-9673.366834170854 0.7222222222222222 0.0
-9673.366834170854 0.7303030303030302 0.0
-9673.366834170854 0.7383838383838384 0.0
-9673.366834170854 0.7464646464646464 0.0
-9673.366834170854 0.7545454545454545 0.0
-9673.366834170854 0.7626262626262627 0.0
-9673.366834170854 0.7707070707070707 0.0
-9673.366834170854 0.7787878787878788 0.0
-9673.366834170854 0.7868686868686868 0.0
-9673.366834170854 0.794949494949495 0.0
-9673.366834170854 0.803030303030303 0.0
-9673.366834170854 0.8111111111111111 0.0
-9673.366834170854 0.8191919191919191 0.0
-9673.366834170854 0.8272727272727273 0.0
-9673.366834170854 0.8353535353535353 0.0
-9673.366834170854 0.8434343434343434 0.0
-9673.366834170854 0.8515151515151514 0.0
-9673.366834170854 0.8595959595959596 0.0
-9673.366834170854 0.8676767676767676 0.0
-9673.366834170854 0.8757575757575757 0.0
-9673.366834170854 0.8838383838383839 0.0
-9673.366834170854 0.8919191919191919 0.0
-9623.115577889446 0.1 0.0
-9623.115577889446 0.10808080808080808 0.0
-9623.115577889446 0.11616161616161616 0.0
-9623.115577889446 0.12424242424242425 0.0
-9623.115577889446 0.13232323232323234 0.0
-9623.115577889446 0.14040404040404042 0.0
-9623.115577889446 0.1484848484848485 0.0
-9623.115577889446 0.15656565656565657 0.0
-9623.115577889446 0.16464646464646465 0.0
-9623.115577889446 0.17272727272727273 0.0
-9623.115577889446 0.1808080808080808 0.0
-9623.115577889446 0.18888888888888888 0.0
-9623.115577889446 0.19696969696969696 0.0
-9623.115577889446 0.20505050505050504 0.0
-9623.115577889446 0.21313131313131314 0.0
-9623.115577889446 0.22121212121212122 0.0
-9623.115577889446 0.2292929292929293 0.0
-9623.115577889446 0.23737373737373738 0.0
-9623.115577889446 0.24545454545454545 0.0
-9623.115577889446 0.2535353535353535 0.0
-9623.115577889446 0.26161616161616164 0.0
-9623.115577889446 0.2696969696969697 0.0
-9623.115577889446 0.2777777777777778 0.0
-9623.115577889446 0.28585858585858587 0.0
-9623.115577889446 0.29393939393939394 0.0
-9623.115577889446 0.302020202020202 0.0
-9623.115577889446 0.3101010101010101 0.0
-9623.115577889446 0.3181818181818182 0.0
-9623.115577889446 0.32626262626262625 0.0
-9623.115577889446 0.3343434343434344 0.0
-9623.115577889446 0.3424242424242424 0.0
-9623.115577889446 0.35050505050505054 0.0
-9623.115577889446 0.35858585858585856 0.0
-9623.115577889446 0.3666666666666667 0.0
-9623.115577889446 0.3747474747474747 0.0
-9623.115577889446 0.38282828282828285 0.0
-9623.115577889446 0.3909090909090909 0.0
-9623.115577889446 0.398989898989899 0.0
-9623.115577889446 0.407070707070707 0.0
-9623.115577889446 0.41515151515151516 0.0
-9623.115577889446 0.4232323232323232 0.0
-9623.115577889446 0.4313131313131313 0.0
-9623.115577889446 0.43939393939393945 0.0
-9623.115577889446 0.44747474747474747 0.0
-9623.115577889446 0.4555555555555556 0.0
-9623.115577889446 0.4636363636363636 0.0
-9623.115577889446 0.47171717171717176 0.0
-9623.115577889446 0.4797979797979798 0.0
-9623.115577889446 0.4878787878787879 0.0
-9623.115577889446 0.49595959595959593 0.0
-9623.115577889446 0.5040404040404041 0.0
-9623.115577889446 0.5121212121212121 0.0
-9623.115577889446 0.5202020202020202 0.0
-9623.115577889446 0.5282828282828282 0.0
-9623.115577889446 0.5363636363636364 0.0
-9623.115577889446 0.5444444444444444 0.0
-9623.115577889446 0.5525252525252525 0.0
-9623.115577889446 0.5606060606060607 0.0
-9623.115577889446 0.5686868686868687 0.0
-9623.115577889446 0.5767676767676768 0.0
-9623.115577889446 0.5848484848484848 0.0
-9623.115577889446 0.592929292929293 0.0
-9623.115577889446 0.601010101010101 0.0
-9623.115577889446 0.609090909090909 0.0
-9623.115577889446 0.6171717171717171 0.0
-9623.115577889446 0.6252525252525253 0.0
-9623.115577889446 0.6333333333333333 0.0
-9623.115577889446 0.6414141414141414 0.0
-9623.115577889446 0.6494949494949495 0.0
-9623.115577889446 0.6575757575757576 0.0
-9623.115577889446 0.6656565656565656 0.0
-9623.115577889446 0.6737373737373737 0.0
-9623.115577889446 0.6818181818181818 0.0
-9623.115577889446 0.6898989898989899 0.0
-9623.115577889446 0.6979797979797979 0.0
-9623.115577889446 0.706060606060606 0.0
-9623.115577889446 0.7141414141414141 0.0
-9623.115577889446 0.7222222222222222 0.0
-9623.115577889446 0.7303030303030302 0.0
-9623.115577889446 0.7383838383838384 0.0
-9623.115577889446 0.7464646464646464 0.0
-9623.115577889446 0.7545454545454545 0.0
-9623.115577889446 0.7626262626262627 0.0
-9623.115577889446 0.7707070707070707 0.0
-9623.115577889446 0.7787878787878788 0.0
-9623.115577889446 0.7868686868686868 0.0
-9623.115577889446 0.794949494949495 0.0
-9623.115577889446 0.803030303030303 0.0
-9623.115577889446 0.8111111111111111 0.0
-9623.115577889446 0.8191919191919191 0.0
-9623.115577889446 0.8272727272727273 0.0
-9623.115577889446 0.8353535353535353 0.0
-9623.115577889446 0.8434343434343434 0.0
-9623.115577889446 0.8515151515151514 0.0
-9623.115577889446 0.8595959595959596 0.0
-9623.115577889446 0.8676767676767676 0.0
-9623.115577889446 0.8757575757575757 0.0
-9623.115577889446 0.8838383838383839 0.0
-9623.115577889446 0.8919191919191919 0.0
-9572.86432160804 0.1 0.0
-9572.86432160804 0.10808080808080808 0.0
-9572.86432160804 0.11616161616161616 0.0
-9572.86432160804 0.12424242424242425 0.0
-9572.86432160804 0.13232323232323234 0.0
-9572.86432160804 0.14040404040404042 0.0
-9572.86432160804 0.1484848484848485 0.0
-9572.86432160804 0.15656565656565657 0.0
-9572.86432160804 0.16464646464646465 0.0
-9572.86432160804 0.17272727272727273 0.0
-9572.86432160804 0.1808080808080808 0.0
-9572.86432160804 0.18888888888888888 0.0
-9572.86432160804 0.19696969696969696 0.0
-9572.86432160804 0.20505050505050504 0.0
-9572.86432160804 0.21313131313131314 0.0
-9572.86432160804 0.22121212121212122 0.0
-9572.86432160804 0.2292929292929293 0.0
-9572.86432160804 0.23737373737373738 0.0
-9572.86432160804 0.24545454545454545 0.0
-9572.86432160804 0.2535353535353535 0.0
-9572.86432160804 0.26161616161616164 0.0
-9572.86432160804 0.2696969696969697 0.0
-9572.86432160804 0.2777777777777778 0.0
-9572.86432160804 0.28585858585858587 0.0
-9572.86432160804 0.29393939393939394 0.0
-9572.86432160804 0.302020202020202 0.0
-9572.86432160804 0.3101010101010101 0.0
-9572.86432160804 0.3181818181818182 0.0
-9572.86432160804 0.32626262626262625 0.0
-9572.86432160804 0.3343434343434344 0.0
-9572.86432160804 0.3424242424242424 0.0
-9572.86432160804 0.35050505050505054 0.0
-9572.86432160804 0.35858585858585856 0.0
-9572.86432160804 0.3666666666666667 0.0
-9572.86432160804 0.3747474747474747 0.0
-9572.86432160804 0.38282828282828285 0.0
-9572.86432160804 0.3909090909090909 0.0
-9572.86432160804 0.398989898989899 0.0
-9572.86432160804 0.407070707070707 0.0
-9572.86432160804 0.41515151515151516 0.0
-9572.86432160804 0.4232323232323232 0.0
-9572.86432160804 0.4313131313131313 0.0
-9572.86432160804 0.43939393939393945 0.0
-9572.86432160804 0.44747474747474747 0.0
-9572.86432160804 0.4555555555555556 0.0
-9572.86432160804 0.4636363636363636 0.0
-9572.86432160804 0.47171717171717176 0.0
-9572.86432160804 0.4797979797979798 0.0
-9572.86432160804 0.4878787878787879 0.0
-9572.86432160804 0.49595959595959593 0.0
-9572.86432160804 0.5040404040404041 0.0
-9572.86432160804 0.5121212121212121 0.0
-9572.86432160804 0.5202020202020202 0.0
-9572.86432160804 0.5282828282828282 0.0
-9572.86432160804 0.5363636363636364 0.0
-9572.86432160804 0.5444444444444444 0.0
-9572.86432160804 0.5525252525252525 0.0
-9572.86432160804 0.5606060606060607 0.0
-9572.86432160804 0.5686868686868687 0.0
-9572.86432160804 0.5767676767676768 0.0
-9572.86432160804 0.5848484848484848 0.0
-9572.86432160804 0.592929292929293 0.0
-9572.86432160804 0.601010101010101 0.0
-9572.86432160804 0.609090909090909 0.0
-9572.86432160804 0.6171717171717171 0.0
-9572.86432160804 0.6252525252525253 0.0
-9572.86432160804 0.6333333333333333 0.0
-9572.86432160804 0.6414141414141414 0.0
-9572.86432160804 0.6494949494949495 0.0
-9572.86432160804 0.6575757575757576 0.0
-9572.86432160804 0.6656565656565656 0.0
-9572.86432160804 0.6737373737373737 0.0
-9572.86432160804 0.6818181818181818 0.0
-9572.86432160804 0.6898989898989899 0.0
-9572.86432160804 0.6979797979797979 0.0
-9572.86432160804 0.706060606060606 0.0
-9572.86432160804 0.7141414141414141 0.0
-9572.86432160804 0.7222222222222222 0.0
-9572.86432160804 0.7303030303030302 0.0
-9572.86432160804 0.7383838383838384 0.0
-9572.86432160804 0.7464646464646464 0.0
-9572.86432160804 0.7545454545454545 0.0
-9572.86432160804 0.7626262626262627 0.0
-9572.86432160804 0.7707070707070707 0.0
-9572.86432160804 0.7787878787878788 0.0
-9572.86432160804 0.7868686868686868 0.0
-9572.86432160804 0.794949494949495 0.0
-9572.86432160804 0.803030303030303 0.0
-9572.86432160804 0.8111111111111111 0.0
-9572.86432160804 0.8191919191919191 0.0
-9572.86432160804 0.8272727272727273 0.0
-9572.86432160804 0.8353535353535353 0.0
-9572.86432160804 0.8434343434343434 0.0
-9572.86432160804 0.8515151515151514 0.0
-9572.86432160804 0.8595959595959596 0.0
-9572.86432160804 0.8676767676767676 0.0
-9572.86432160804 0.8757575757575757 0.0
-9572.86432160804 0.8838383838383839 0.0
-9572.86432160804 0.8919191919191919 0.0
-9522.613065326634 0.1 0.0
-9522.613065326634 0.10808080808080808 0.0
-9522.613065326634 0.11616161616161616 0.0
-9522.613065326634 0.12424242424242425 0.0
-9522.613065326634 0.13232323232323234 0.0
-9522.613065326634 0.14040404040404042 0.0
-9522.613065326634 0.1484848484848485 0.0
-9522.613065326634 0.15656565656565657 0.0
-9522.613065326634 0.16464646464646465 0.0
-9522.613065326634 0.17272727272727273 0.0
-9522.613065326634 0.1808080808080808 0.0
-9522.613065326634 0.18888888888888888 0.0
-9522.613065326634 0.19696969696969696 0.0
-9522.613065326634 0.20505050505050504 0.0
-9522.613065326634 0.21313131313131314 0.0
-9522.613065326634 0.22121212121212122 0.0
-9522.613065326634 0.2292929292929293 0.0
-9522.613065326634 0.23737373737373738 0.0
-9522.613065326634 0.24545454545454545 0.0
-9522.613065326634 0.2535353535353535 0.0
-9522.613065326634 0.26161616161616164 0.0
-9522.613065326634 0.2696969696969697 0.0
-9522.613065326634 0.2777777777777778 0.0
-9522.613065326634 0.28585858585858587 0.0
-9522.613065326634 0.29393939393939394 0.0
-9522.613065326634 0.302020202020202 0.0
-9522.613065326634 0.3101010101010101 0.0
-9522.613065326634 0.3181818181818182 0.0
-9522.613065326634 0.32626262626262625 0.0
-9522.613065326634 0.3343434343434344 0.0
-9522.613065326634 0.3424242424242424 0.0
-9522.613065326634 0.35050505050505054 0.0
-9522.613065326634 0.35858585858585856 0.0
-9522.613065326634 0.3666666666666667 0.0
-9522.613065326634 0.3747474747474747 0.0
-9522.613065326634 0.38282828282828285 0.0
-9522.613065326634 0.3909090909090909 0.0
-9522.613065326634 0.398989898989899 0.0
-9522.613065326634 0.407070707070707 0.0
-9522.613065326634 0.41515151515151516 0.0
-9522.613065326634 0.4232323232323232 0.0
-9522.613065326634 0.4313131313131313 0.0
-9522.613065326634 0.43939393939393945 0.0
-9522.613065326634 0.44747474747474747 0.0
-9522.613065326634 0.4555555555555556 0.0
-9522.613065326634 0.4636363636363636 0.0
-9522.613065326634 0.47171717171717176 0.0
-9522.613065326634 0.4797979797979798 0.0
-9522.613065326634 0.4878787878787879 0.0
-9522.613065326634 0.49595959595959593 0.0
-9522.613065326634 0.5040404040404041 0.0
-9522.613065326634 0.5121212121212121 0.0
-9522.613065326634 0.5202020202020202 0.0
-9522.613065326634 0.5282828282828282 0.0
-9522.613065326634 0.5363636363636364 0.0
-9522.613065326634 0.5444444444444444 0.0
-9522.613065326634 0.5525252525252525 0.0
-9522.613065326634 0.5606060606060607 0.0
-9522.613065326634 0.5686868686868687 0.0
-9522.613065326634 0.5767676767676768 0.0
-9522.613065326634 0.5848484848484848 0.0
-9522.613065326634 0.592929292929293 0.0
-9522.613065326634 0.601010101010101 0.0
-9522.613065326634 0.609090909090909 0.0
-9522.613065326634 0.6171717171717171 0.0
-9522.613065326634 0.6252525252525253 0.0
-9522.613065326634 0.6333333333333333 0.0
-9522.613065326634 0.6414141414141414 0.0
-9522.613065326634 0.6494949494949495 0.0
-9522.613065326634 0.6575757575757576 0.0
-9522.613065326634 0.6656565656565656 0.0
-9522.613065326634 0.6737373737373737 0.0
-9522.613065326634 0.6818181818181818 0.0
-9522.613065326634 0.6898989898989899 0.0
-9522.613065326634 0.6979797979797979 0.0
-9522.613065326634 0.706060606060606 0.0
-9522.613065326634 0.7141414141414141 0.0
-9522.613065326634 0.7222222222222222 0.0
-9522.613065326634 0.7303030303030302 0.0
-9522.613065326634 0.7383838383838384 0.0
-9522.613065326634 0.7464646464646464 0.0
-9522.613065326634 0.7545454545454545 0.0
-9522.613065326634 0.7626262626262627 0.0
-9522.613065326634 0.7707070707070707 0.0
-9522.613065326634 0.7787878787878788 0.0
-9522.613065326634 0.7868686868686868 0.0
-9522.613065326634 0.794949494949495 0.0
-9522.613065326634 0.803030303030303 0.0
-9522.613065326634 0.8111111111111111 0.0
-9522.613065326634 0.8191919191919191 0.0
-9522.613065326634 0.8272727272727273 0.0
-9522.613065326634 0.8353535353535353 0.0
-9522.613065326634 0.8434343434343434 0.0
-9522.613065326634 0.8515151515151514 0.0
-9522.613065326634 0.8595959595959596 0.0
-9522.613065326634 0.8676767676767676 0.0
-9522.613065326634 0.8757575757575757 0.0
-9522.613065326634 0.8838383838383839 0.0
-9522.613065326634 0.8919191919191919 0.0
-9472.361809045226 0.1 0.0
-9472.361809045226 0.10808080808080808 0.0
-9472.361809045226 0.11616161616161616 0.0
-9472.361809045226 0.12424242424242425 0.0
-9472.361809045226 0.13232323232323234 0.0
-9472.361809045226 0.14040404040404042 0.0
-9472.361809045226 0.1484848484848485 0.0
-9472.361809045226 0.15656565656565657 0.0
-9472.361809045226 0.16464646464646465 0.0
-9472.361809045226 0.17272727272727273 0.0
-9472.361809045226 0.1808080808080808 0.0
-9472.361809045226 0.18888888888888888 0.0
-9472.361809045226 0.19696969696969696 0.0
-9472.361809045226 0.20505050505050504 0.0
-9472.361809045226 0.21313131313131314 0.0
-9472.361809045226 0.22121212121212122 0.0
-9472.361809045226 0.2292929292929293 0.0
-9472.361809045226 0.23737373737373738 0.0
-9472.361809045226 0.24545454545454545 0.0
-9472.361809045226 0.2535353535353535 0.0
-9472.361809045226 0.26161616161616164 0.0
-9472.361809045226 0.2696969696969697 0.0
-9472.361809045226 0.2777777777777778 0.0
-9472.361809045226 0.28585858585858587 0.0
-9472.361809045226 0.29393939393939394 0.0
-9472.361809045226 0.302020202020202 0.0
-9472.361809045226 0.3101010101010101 0.0
-9472.361809045226 0.3181818181818182 0.0
-9472.361809045226 0.32626262626262625 0.0
-9472.361809045226 0.3343434343434344 0.0
-9472.361809045226 0.3424242424242424 0.0
-9472.361809045226 0.35050505050505054 0.0
-9472.361809045226 0.35858585858585856 0.0
-9472.361809045226 0.3666666666666667 0.0
-9472.361809045226 0.3747474747474747 0.0
-9472.361809045226 0.38282828282828285 0.0
-9472.361809045226 0.3909090909090909 0.0
-9472.361809045226 0.398989898989899 0.0
-9472.361809045226 0.407070707070707 0.0
-9472.361809045226 0.41515151515151516 0.0
-9472.361809045226 0.4232323232323232 0.0
-9472.361809045226 0.4313131313131313 0.0
-9472.361809045226 0.43939393939393945 0.0
-9472.361809045226 0.44747474747474747 0.0
-9472.361809045226 0.4555555555555556 0.0
-9472.361809045226 0.4636363636363636 0.0
-9472.361809045226 0.47171717171717176 0.0
-9472.361809045226 0.4797979797979798 0.0
-9472.361809045226 0.4878787878787879 0.0
-9472.361809045226 0.49595959595959593 0.0
-9472.361809045226 0.5040404040404041 0.0
-9472.361809045226 0.5121212121212121 0.0
-9472.361809045226 0.5202020202020202 0.0
-9472.361809045226 0.5282828282828282 0.0
-9472.361809045226 0.5363636363636364 0.0
-9472.361809045226 0.5444444444444444 0.0
-9472.361809045226 0.5525252525252525 0.0
-9472.361809045226 0.5606060606060607 0.0
-9472.361809045226 0.5686868686868687 0.0
-9472.361809045226 0.5767676767676768 0.0
-9472.361809045226 0.5848484848484848 0.0
-9472.361809045226 0.592929292929293 0.0
-9472.361809045226 0.601010101010101 0.0
-9472.361809045226 0.609090909090909 0.0
-9472.361809045226 0.6171717171717171 0.0
-9472.361809045226 0.6252525252525253 0.0
-9472.361809045226 0.6333333333333333 0.0
-9472.361809045226 0.6414141414141414 0.0
-9472.361809045226 0.6494949494949495 0.0
-9472.361809045226 0.6575757575757576 0.0
-9472.361809045226 0.6656565656565656 0.0
-9472.361809045226 0.6737373737373737 0.0
-9472.361809045226 0.6818181818181818 0.0
-9472.361809045226 0.6898989898989899 0.0
-9472.361809045226 0.6979797979797979 0.0
-9472.361809045226 0.706060606060606 0.0
-9472.361809045226 0.7141414141414141 0.0
-9472.361809045226 0.7222222222222222 0.0
-9472.361809045226 0.7303030303030302 0.0
-9472.361809045226 0.7383838383838384 0.0
-9472.361809045226 0.7464646464646464 0.0
-9472.361809045226 0.7545454545454545 0.0
-9472.361809045226 0.7626262626262627 0.0
-9472.361809045226 0.7707070707070707 0.0
-9472.361809045226 0.7787878787878788 0.0
